11576,7.21388,2.70346
11498,7.23485,2.7067
11424,7.26397,2.71008
11351,7.28589,2.7133
11277,7.32092,2.71673
11229,7.3458,2.72017
11208,7.37582,2.72341
11186,7.40308,2.72677
11165,7.42376,2.73018
11145,7.44697,2.73348
11128,7.46686,2.73669
11110,7.4951,2.74005
11093,7.52514,2.74325
11063,7.5659,2.74666
11013,7.58075,2.74991
10962,7.60627,2.75344
10911,7.64195,2.75681
10857,7.65862,2.76002
10796,7.68239,2.76348
10734,7.71777,2.76683
10673,7.73427,2.77011
10609,7.76725,2.77349
10538,7.79511,2.77679
10467,7.80962,2.77998
10395,7.83275,2.7833
10323,7.86024,2.78667
10247,7.8913,2.79015
10171,7.90996,2.79345
10095,7.93693,2.7967
10030,7.95889,2.80008
10047,7.99121,2.80348
10065,8.01924,2.80671
10083,8.04587,2.81015
10099,8.05579,2.81345
10088,8.08779,2.81675
10076,8.11284,2.81999
10065,8.14111,2.82332
10053,8.17119,2.82676
9982,8.19015,2.83001
9909,8.2181,2.83335
9836,8.23843,2.83681
9763,8.26341,2.84013
9742,8.2885,2.84333
9724,8.31489,2.84676
9707,8.33414,2.85007
9690,8.35591,2.85339
9662,8.37619,2.85667
9633,8.40442,2.86001
9604,8.43549,2.86341
9575,8.45242,2.86663
9517,8.48052,2.87001
9452,8.50701,2.87343
9387,8.5259,2.87673
9322,8.56536,2.88008
9238,8.58121,2.88348
9148,8.60693,2.88675
9057,8.62597,2.89009
8967,8.64538,2.89332
8968,8.66679,2.89679
9013,8.69695,2.90009
9059,8.71188,2.90334
9104,8.73673,2.90678
9094,8.75832,2.91015
9048,8.78257,2.91336
9002,8.80846,2.9168
8956,8.82854,2.92014
8918,8.8531,2.9234
8886,8.8733,2.92681
8854,8.9006,2.92999
8822,8.92276,2.9334
8818,8.94765,2.93673
8845,8.96839,2.9401
8871,8.99463,2.94351
8898,9.01052,2.9468
8870,9.03325,2.95
8771,9.05846,2.95348
8672,9.08334,2.95679
8572,9.10547,2.96008
8498,9.12016,2.9634
8467,9.14073,2.96668
8437,9.16249,2.97014
8407,9.19027,2.97339
8372,9.20568,2.97682
8326,9.23713,2.98016
8279,9.24471,2.98335
8233,9.2689,2.98665
8198,9.28793,2.99003
8199,9.31538,2.99328
8199,9.34189,2.99671
8200,9.3645,2.99998
8196,9.37837,3.00339
8172,9.40374,3.00682
8148,9.42137,3.01006
8124,9.45192,3.01347
8097,9.47202,3.01681
8047,9.48552,3.02004
7997,9.49629,3.02347
7946,9.52664,3.02682
7897,9.54477,3.03
7868,9.5616,3.03333
7839,9.58012,3.03658
7810,9.60752,3.04006
7781,9.62669,3.04339
7747,9.64343,3.04666
7714,9.66649,3.05011
7681,9.68354,3.05345
7648,9.70243,3.05669
7637,9.72637,3.06013
7629,9.74536,3.06345
7620,9.76072,3.06673
7612,9.78609,3.06999
7600,9.80381,3.07329
7587,9.82839,3.07671
7574,9.83755,3.07995
7561,9.85951,3.08335
7524,9.88685,3.08681
7480,9.89473,3.09005
7437,9.91657,3.09339
7394,9.93297,3.09685
7364,9.96383,3.10008
7340,9.98239,3.10351
7316,9.9875,3.10679
7292,10.01487,3.10998
7263,10.02947,3.11337
7232,10.04629,3.1166
7201,10.07151,3.11999
7169,10.09595,3.12342
7163,10.11048,3.12668
7173,10.12902,3.13009
7183,10.14462,3.13349
7193,10.16081,3.13671
7176,10.18081,3.14015
7139,10.19057,3.14339
7101,10.21231,3.14676
7064,10.22246,3.15014
7038,10.24161,3.15332
7025,10.26859,3.1567
7012,10.28063,3.16012
6999,10.30544,3.16335
6985,10.32221,3.16682
6970,10.33863,3.17008
6955,10.36373,3.17338
6940,10.37856,3.17677
6925,10.39593,3.17995
6910,10.40688,3.18338
6896,10.43121,3.18673
6881,10.44121,3.19
6866,10.4564,3.19335
6853,10.47581,3.19669
6840,10.4918,3.20002
6826,10.50694,3.20348
6814,10.52301,3.2067
6803,10.54372,3.21012
6792,10.55378,3.2134
6781,10.57037,3.21668
6770,10.58726,3.22008
6758,10.61652,3.22336
6746,10.62717,3.22666
6733,10.64204,3.23015
6719,10.66147,3.23336
6690,10.66952,3.23667
6661,10.69241,3.24009
6631,10.7037,3.24332
6603,10.7223,3.24671
6587,10.73054,3.24996
6571,10.74991,3.25336
6555,10.76983,3.25678
6539,10.78256,3.26006
6530,10.79397,3.26346
6521,10.81197,3.26684
6513,10.82989,3.27006
6504,10.84113,3.27352
6473,10.85519,3.27673
6441,10.86632,3.27998
6409,10.88446,3.28332
6376,10.90664,3.28661
6353,10.92071,3.29008
6331,10.93704,3.29348
6309,10.95366,3.29671
6287,10.97491,3.30013
6274,10.97454,3.30349
6264,10.99136,3.30668
6253,11.01383,3.31012
6243,11.02052,3.31339
6228,11.03355,3.31681
6211,11.03595,3.32002
6195,11.06081,3.32334
6178,11.07143,3.32672
6185,11.09097,3.33007
6202,11.10373,3.33333
6219,11.11466,3.33672
6236,11.13598,3.34011
6218,11.14778,3.34336
6178,11.17173,3.34682
6139,11.16904,3.35011
6099,11.18829,3.35351
6075,11.20275,3.35672
6063,11.21331,3.36005
6050,11.22518,3.36337
6038,11.2357,3.36663
6027,11.25712,3.37005
6018,11.26796,3.37342
6008,11.28795,3.37668
5999,11.28997,3.37999
